date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:19	38375/38375	---M--	200	added ('OK')	image/png	etag:%2295e7-5ee89fe7-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/The-FB-CommentLike-Tool-Comment-and-Like-Limits.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/The-FB-CommentLike-Tool-Comment-and-Like-Limits.png	(from https://jarvee.com/knowledge-base/fb-comment-like/)
11:34:19	39996/39996	---M--	200	added ('OK')	image/png	etag:%229c3c-5ee8a00f-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/The-FB-CommentLike-Tool-comment-and-like-settings.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/The-FB-CommentLike-Tool-comment-and-like-settings.png	(from https://jarvee.com/knowledge-base/fb-comment-like/)
11:34:19	35910/35910	---M--	200	added ('OK')	image/png	etag:%228c46-5ee8a032-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/The-FB-CommentLike-Tool-Add-comment-and-like-actions.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/The-FB-CommentLike-Tool-Add-comment-and-like-actions.png	(from https://jarvee.com/knowledge-base/fb-comment-like/)
11:34:20	24171/24171	---M--	200	added ('OK')	image/png	etag:%225e6b-5ee8a09b-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/The-FB-CommentLike-Tool-Results.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/The-FB-CommentLike-Tool-Results.png	(from https://jarvee.com/knowledge-base/fb-comment-like/)
11:34:20	47901/47901	---M--	200	added ('OK')	image/png	etag:%22bb1d-5ee8a06e-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/The-FB-CommentLike-Tool-Sources.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/The-FB-CommentLike-Tool-Sources.png	(from https://jarvee.com/knowledge-base/fb-comment-like/)
11:34:21	36590/36590	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:20%20GMT	https://jarvee.com/wp-json/wp/v2/epkb_post_type_1/4509	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/wp/v2/epkb_post_type_1/4509.json	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:21	2710/2710	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:21%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Ffacebook-delete-posts-tool%2F	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embed5839.json	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:22%20GMT	https://jarvee.com/?p=4509	C:/My%20Web%20Sites/jarvee/jarvee.com/index1f8d.html	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:22	3045/3045	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Dec%202021%2004:34:22%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Ffacebook-delete-posts-tool%2F&format=xml	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embed1715	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:23	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:23%20GMT	http://jarvee.com/?wordfence_lh=1&hid=387A3F28163D9BA98957E9856BB93184	C:/My%20Web%20Sites/jarvee/jarvee.com/index193c.html	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:23	10781/10781	---M--	200	added ('OK')	image/png	etag:%222a1d-5ce656f2-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/Delete-Posts-Tool-Run-Timers.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/Delete-Posts-Tool-Run-Timers.png	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:23	14595/14595	---M--	200	added ('OK')	image/png	etag:%223903-5ce656ee-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/Delete-Posts-Tool-Delete-Limits.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/Delete-Posts-Tool-Delete-Limits.png	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:24	25331/25331	---M--	200	added ('OK')	image/png	etag:%2262f3-5ece466e-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/Facebook-Delete-Posts-Filters.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/Facebook-Delete-Posts-Filters.png	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:24	146450/146450	---M--	200	added ('OK')	image/png	etag:%2223c12-5ece462f-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/Facebook-Delete-Posts.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/Facebook-Delete-Posts.png	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:25	54466/54466	---M--	200	added ('OK')	image/png	etag:%22d4c2-5ece469c-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/Facebook-Delete-Posts-Select-Pages.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/Facebook-Delete-Posts-Select-Pages.png	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:25	85994/85994	---M--	200	added ('OK')	image/png	etag:%2214fea-5ece46de-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/Facebook-Delete-Posts-Add-Wall.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/Facebook-Delete-Posts-Add-Wall.png	(from https://jarvee.com/knowledge-base/facebook-delete-posts-tool/)
11:34:26	36822/36822	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:25%20GMT	https://jarvee.com/wp-json/wp/v2/epkb_post_type_1/143	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/wp/v2/epkb_post_type_1/143.json	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:26	2687/2687	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:26%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Fcover-photo%2F	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embed3e5f.json	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:26%20GMT	https://jarvee.com/?p=143	C:/My%20Web%20Sites/jarvee/jarvee.com/indexdc22.html	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:27	3022/3022	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Dec%202021%2004:34:27%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Fcover-photo%2F&format=xml	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embeddc25	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:28	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:28%20GMT	http://jarvee.com/?wordfence_lh=1&hid=07C471883E508C51189D224BF5D69383	C:/My%20Web%20Sites/jarvee/jarvee.com/index926b.html	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:30	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:28%20GMT	http://jarvee.com/wp-content/uploads/2017/07/the-jarvee-cover-photo-tool.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/the-jarvee-cover-photo-tool.63b.delayed	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:30	205305/205305	---M--	200	added ('OK')	image/png	etag:%22321f9-5ece3279-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/Facebook-Cover-Photo-tool.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/Facebook-Cover-Photo-tool.png	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:30	21092/21092	---M--	200	added ('OK')	image/png	etag:%225264-59693c4e-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/the-jarvee-cover-photo-tool.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/the-jarvee-cover-photo-tool.png	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:30	14059/14059	---M--	200	added ('OK')	image/png	etag:%2236eb-5ece32ac-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/The-Facebook-Cover-Photo-Tool-Select-pagegroupwall.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/The-Facebook-Cover-Photo-Tool-Select-pagegroupwall.png	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:31	28484/28484	---M--	200	added ('OK')	image/png	etag:%226f44-5ece32e9-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/The-Facebook-Cover-Photo-Tool-Run-Timers.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/The-Facebook-Cover-Photo-Tool-Run-Timers.png	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:31	21426/21426	---M--	200	added ('OK')	image/png	etag:%2253b2-5ece333b-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/The-Facebook-Cover-Photo-Tool-Run-Timers-Sample.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/The-Facebook-Cover-Photo-Tool-Run-Timers-Sample.png	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:32	8815/8815	---M--	200	added ('OK')	image/png	etag:%22226f-5ece344c-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/The-Facebook-Cover-Photo-Tool-Copy-Settings-and-other-options.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/The-Facebook-Cover-Photo-Tool-Copy-Settings-and-other-options.png	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:32	66726/66726	---M--	200	added ('OK')	image/png	etag:%22104a6-5ece33dc-0;;;%22	https://jarvee.com/wp-content/uploads/2017/07/The-Facebook-Cover-Photo-Tool-Cover-Photo-Settings.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2017/07/The-Facebook-Cover-Photo-Tool-Cover-Photo-Settings.png	(from https://jarvee.com/knowledge-base/cover-photo/)
11:34:34	39109/39109	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:33%20GMT	https://jarvee.com/wp-json/wp/v2/epkb_post_type_1/4308	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/wp/v2/epkb_post_type_1/4308.json	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:35	2688/2688	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:34%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Ffacebook-birthday-tool%2F	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embed973c.json	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:35%20GMT	https://jarvee.com/?p=4308	C:/My%20Web%20Sites/jarvee/jarvee.com/index5ffc.html	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:35	3021/3021	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Dec%202021%2004:34:35%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Ffacebook-birthday-tool%2F&format=xml	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embedf58c	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:36	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:36%20GMT	http://jarvee.com/?wordfence_lh=1&hid=5E77123F7340AD566735866B9203F436	C:/My%20Web%20Sites/jarvee/jarvee.com/index0337.html	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:37	75045/75045	---M--	200	added ('OK')	image/png	etag:%2212525-5ec3d108-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Birtday-Tool.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Birtday-Tool.png	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:37	17656/17656	---M--	200	added ('OK')	image/png	etag:%2244f8-5ec3d154-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Birtday-Tool-Run-Timers.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Birtday-Tool-Run-Timers.png	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:37	17573/17573	---M--	200	added ('OK')	image/png	etag:%2244a5-5cd156f6-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/FB-Birthday-Tool-Birthday-Text.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/FB-Birthday-Tool-Birthday-Text.png	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:37	28126/28126	---M--	200	added ('OK')	image/png	etag:%226dde-5ec3d1e6-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Birtday-Tool-Spin-Syntax-Editor.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Birtday-Tool-Spin-Syntax-Editor.png	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:38	45706/45706	---M--	200	added ('OK')	image/png	etag:%22b28a-5ec3d330-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/check-spintax.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/check-spintax.png	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:38	9574/9574	---M--	200	added ('OK')	image/png	etag:%222566-5ec3d4a6-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Birtday-Tool-Copy-Settings.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Birtday-Tool-Copy-Settings.png	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:38	99670/99670	---M--	200	added ('OK')	image/png	etag:%2218556-5ec3d460-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/select-friends-to-process.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/select-friends-to-process.png	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:38	37162/37162	---M--	200	added ('OK')	image/png	etag:%22912a-5ec3d50f-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Birtday-Tool-Results.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Birtday-Tool-Results.png	(from https://jarvee.com/knowledge-base/facebook-birthday-tool/)
11:34:39	34911/34911	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:39%20GMT	https://jarvee.com/wp-json/wp/v2/epkb_post_type_1/4568	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/wp/v2/epkb_post_type_1/4568.json	(from https://jarvee.com/knowledge-base/facebook-unfriend-tool/)
11:34:40	2706/2706	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:40%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Ffacebook-unfriend-tool%2F	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embed45bf.json	(from https://jarvee.com/knowledge-base/facebook-unfriend-tool/)
11:34:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:40%20GMT	https://jarvee.com/?p=4568	C:/My%20Web%20Sites/jarvee/jarvee.com/index3413.html	(from https://jarvee.com/knowledge-base/facebook-unfriend-tool/)
11:34:41	3041/3041	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Dec%202021%2004:34:40%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Ffacebook-unfriend-tool%2F&format=xml	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embed282d	(from https://jarvee.com/knowledge-base/facebook-unfriend-tool/)
11:34:41	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:41%20GMT	http://jarvee.com/?wordfence_lh=1&hid=82DC5DE0836BB4406FC82B6448D5F77D	C:/My%20Web%20Sites/jarvee/jarvee.com/indexbbd1.html	(from https://jarvee.com/knowledge-base/facebook-unfriend-tool/)
11:34:42	9788/9788	---M--	200	added ('OK')	image/png	etag:%22263c-5ce824c5-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/FB-Unfriend-Unfriend-Settings.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/FB-Unfriend-Unfriend-Settings.png	(from https://jarvee.com/knowledge-base/facebook-unfriend-tool/)
11:34:42	34093/34093	---M--	200	added ('OK')	image/png	etag:%22852d-5ece3d04-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/FB-Unfriend-tool-Settings.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/FB-Unfriend-tool-Settings.png	(from https://jarvee.com/knowledge-base/facebook-unfriend-tool/)
11:34:42	132098/132098	---M--	200	added ('OK')	image/png	etag:%2220402-5ece3cf7-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/Go-to-Facebook-Unfriend-tool.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/Go-to-Facebook-Unfriend-tool.png	(from https://jarvee.com/knowledge-base/facebook-unfriend-tool/)
11:34:43	32276/32276	---M--	200	added ('OK')	image/png	etag:%227e14-5ce824c1-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/FB-Unfriend-Results.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/FB-Unfriend-Results.png	(from https://jarvee.com/knowledge-base/facebook-unfriend-tool/)
11:34:44	72696/72696	---M--	200	added ('OK')	image/png	etag:%2211bf8-5ece3d03-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/FB-Unfriend-select-friends-1.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/FB-Unfriend-select-friends-1.png	(from https://jarvee.com/knowledge-base/facebook-unfriend-tool/)
11:34:44	39916/39916	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:44%20GMT	https://jarvee.com/wp-json/wp/v2/epkb_post_type_1/4594	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/wp/v2/epkb_post_type_1/4594.json	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:45	2697/2697	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:45%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Ffacebook-like-comments%2F	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embeda7af.json	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:45%20GMT	https://jarvee.com/?p=4594	C:/My%20Web%20Sites/jarvee/jarvee.com/index90ba.html	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:46	3030/3030	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Dec%202021%2004:34:46%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Ffacebook-like-comments%2F&format=xml	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embeda683	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:47	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:47%20GMT	http://jarvee.com/?wordfence_lh=1&hid=E73D863BEE6ACC19EA2775DDCBB8A585	C:/My%20Web%20Sites/jarvee/jarvee.com/index5e7b.html	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:48	78800/78800	---M--	200	added ('OK')	image/png	etag:%22133d0-5ec3c4bb-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool.png	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:48	10252/10252	---M--	200	added ('OK')	image/png	etag:%22280c-5ec3c586-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool-Like-Limits.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool-Like-Limits.png	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:48	39139/39139	---M--	200	added ('OK')	image/png	etag:%2298e3-5ec3c4fd-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool-Run-Timers.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool-Run-Timers.png	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:48	6367/6367	---M--	200	added ('OK')	image/png	etag:%2218df-5ec3c5a7-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool-Post-Filters.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool-Post-Filters.png	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:48	10245/10245	---M--	200	added ('OK')	image/png	etag:%222805-5ec3c5d3-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool-Comment-Filters.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool-Comment-Filters.png	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:50	78781/78781	---M--	200	added ('OK')	image/png	etag:%22133bd-5cf0a5dd-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/FB-Like-Comments-Source1.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/FB-Like-Comments-Source1.png	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:51	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:50%20GMT	http://jarvee.com/?wordfence_lh=1&hid=F1E054077ED65486C6D2F2F74EE37D32	C:/My%20Web%20Sites/jarvee/jarvee.com/index20cb.html	(from https://jarvee.com/knowledge-base/full-browser-experience/?seq_no=2)
11:34:51	81618/81618	---M--	200	added ('OK')	image/png	etag:%2213ed2-5ec3c67e-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool-Results.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/The-Facebook-Like-Comments-Tool-Results.png	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:51	183073/183073	---M--	200	added ('OK')	image/png	etag:%222cb21-5cf0a5df-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/FB-Like-Comments-Source2.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/FB-Like-Comments-Source2.png	(from https://jarvee.com/knowledge-base/facebook-like-comments/)
11:34:52	34022/34022	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:51%20GMT	https://jarvee.com/wp-json/wp/v2/epkb_post_type_1/4349	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/wp/v2/epkb_post_type_1/4349.json	(from https://jarvee.com/knowledge-base/facebook-support-inbox-tool/)
11:34:52	2729/2729	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2004:34:52%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Ffacebook-support-inbox-tool%2F	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embed689b.json	(from https://jarvee.com/knowledge-base/facebook-support-inbox-tool/)
11:34:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:53%20GMT	https://jarvee.com/?p=4349	C:/My%20Web%20Sites/jarvee/jarvee.com/index13cf.html	(from https://jarvee.com/knowledge-base/facebook-support-inbox-tool/)
11:34:53	3066/3066	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Dec%202021%2004:34:53%20GMT	https://jarvee.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjarvee.com%2Fknowledge-base%2Ffacebook-support-inbox-tool%2F&format=xml	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-json/oembed/1.0/embedf447	(from https://jarvee.com/knowledge-base/facebook-support-inbox-tool/)
11:34:54	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2004:34:54%20GMT	http://jarvee.com/?wordfence_lh=1&hid=8E64F67B854BC529D1EB714D95A89B3B	C:/My%20Web%20Sites/jarvee/jarvee.com/indexe3cf-2.html	(from https://jarvee.com/knowledge-base/facebook-support-inbox-tool/)
11:34:55	72462/72462	---M--	200	added ('OK')	image/png	etag:%2211b0e-5cd406d9-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/Facebook-Support-Inbox-2.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/Facebook-Support-Inbox-2.png	(from https://jarvee.com/knowledge-base/facebook-support-inbox-tool/)
11:34:55	131561/131561	---M--	200	added ('OK')	image/png	etag:%22201e9-5cd406d6-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/Facebook-Support-Inbox-1.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/Facebook-Support-Inbox-1.png	(from https://jarvee.com/knowledge-base/facebook-support-inbox-tool/)
11:34:55	66851/66851	---M--	200	added ('OK')	image/png	etag:%2210523-5f2223a1-0;;;%22	https://jarvee.com/wp-content/uploads/2019/05/Support-Inbox-tool-timers.png	C:/My%20Web%20Sites/jarvee/jarvee.com/wp-content/uploads/2019/05/Support-Inbox-tool-timers.png	(from https://jarvee.com/knowledge-base/facebook-support-inbox-tool/)
